config_id,config_description,question_text,expected_doc_id,retrieved_top_k_ids,correct_doc_rank,is_hit_at_k
bgem3_fixed,Modelo: bge-m3 | Estratégia: Tamanho Fixo,"O que o Anexo II da Portaria nº 1, de 8 de janeiro de 2021, descreve em relação aos cargos e funções?",18248,"[17306, 18243, 20229, 60231, 20050, 17312, 20251, 23637, 18255, 18122]",inf,False
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"Qual é o conteúdo principal da Resolução nº 606, de 19 de dezembro de 2024, e qual norma específica ela revoga?",4020,"[40046, 9293, 4614, 40941, 5461, 8357, 26832, 2387, 6948, 40293]",inf,False
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"Quais foram os tribunais agraciados com certificados por terem atingido a Meta 2 durante a sessão reiniciada às 14h28, presidida pelo Ministro Gilmar Mendes?",55525,"[56039, 57724, 36102, 48477, 22502, 9748, 5544, 27630, 2759, 52450]",inf,False
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,O que é considerado a respeito do Processo SEI nº 00181/2020?,27457,"[7077, 14703, 18571, 25391, 31127, 9522, 7680, 6090, 25873, 28400]",inf,False
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Qual é o procedimento para um recurso se a decisão da Comissão de Avaliação não for reconsiderada?,23898,"[36899, 12991, 1594, 7039, 9674, 10807, 10808, 12188, 4435, 13444]",inf,False
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"O que foi considerado para a atualização da estratégia nacional do Poder Judiciário, quem apresentou as propostas e em que período ocorreram os encontros de trabalho?",43020,"[43020, 18320, 20737, 17537, 16031, 1733, 4193, 96, 36333, 1737]",1.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,O que o parágrafo único declara sobre a instituição outorgada?,53488,"[55348, 53488, 53506, 45737, 45789, 45503, 45592, 45599, 45585, 43609]",2.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"Conforme o § 2º deste artigo, quais tipos de ausências, licenças, afastamentos ou participações em eventos são considerados como dias trabalhados?",57414,"[57414, 34517, 53055, 37549, 8964, 42549, 30464, 54324, 47313, 57110]",1.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"Que público é considerado prioritário nas políticas de atendimento, de acordo com o texto?",53965,"[43562, 57308, 55464, 55471, 58530, 55570, 58408, 54260, 57348, 53965]",10.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Qual o assunto tratado no § 1º referente aos substitutos de autoridades?,44375,"[44375, 43724, 46286, 46814, 44397, 45898, 46252, 53691, 9779, 5577]",1.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Uma permuta efetivada de acordo com o parágrafo anterior modifica a ordem das nomeações do quinto constitucional?,4010,"[4010, 50019, 41621, 13342, 14324, 44222, 17503, 5411, 40080, 60578]",1.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,O que é levado em consideração ao tratar da implementação de Planos de Logística Sustentável no Poder Judiciário?,37751,"[37751, 21865, 8403, 25707, 20266, 78, 21867, 40685, 20265, 8402]",1.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"Que frase acompanha a designação de parágrafo ""§ 7º""?",421,"[40223, 22225, 22452, 36021, 21164, 27485, 52805, 27874, 2194, 349]",inf,False
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Qual a temática da segunda edição da Revista Eletrônica do CNJ publicada em 2019?,32565,"[33742, 35294, 11113, 28528, 7676, 14436, 34284, 24495, 10836, 46533]",inf,False
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Qual é a necessidade que está sendo considerada em relação ao grupo de trabalho?,53766,"[53766, 4534, 11753, 44785, 54648, 57805, 5953, 11242, 14667, 42552]",1.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Quais são os procedimentos e responsabilidades para a retirada e devolução de processos e documentos das dependências do órgão por um servidor?,34185,"[8978, 34185, 17314, 36921, 44413, 42182, 58225, 22606, 42402, 2562]",2.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"Qual é o dever estabelecido no item nº 10 dos Princípios Básicos Relativos ao Tratamento de Reclusos, promulgados pela Assembleia Geral da ONU?",11748,"[11748, 22029, 11691, 36167, 24351, 22366, 22367, 24352, 23447, 13483]",1.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"Qual a referência da Constituição Federal que abrange o § 4º, incisos I, II e III?",29500,"[40232, 29454, 29724, 29500, 29627, 29667, 40628, 35766, 48388, 59779]",4.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"Qual é o procedimento que um Oficial de Registro Civil deve seguir se for apresentada uma Declaração de Nascido Vivo (DNV) cujo número já corresponde a um registro de nascimento existente, incluindo as entidades para as quais os documentos devem ser encaminhados e o prazo?",34630,"[49918, 10157, 34630, 34627, 34629, 14142, 13246, 14143, 52602, 49579]",3.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,O que confere autoridade aos órgãos do Poder Judiciário para regulamentar a informatização do processo judicial?,23471,"[21983, 22469, 22194, 22277, 23471, 26930, 37097, 7200, 19058, 18918]",5.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"De que forma magistrados e servidores devem acessar o sistema preferencialmente, e onde podem consultar os perfis de acesso?",10330,"[605, 54353, 58272, 33195, 59061, 59445, 29554, 31715, 11237, 11042]",inf,False
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"Como e onde o Conselho Nacional de Justiça (CNJ) divulgará o resultado final do Prêmio CNJ de Qualidade, e quais informações serão apresentadas?",15291,"[5706, 12088, 43972, 55943, 40447, 19033, 15138, 6850, 1096, 19928]",inf,False
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Quais são as responsabilidades da Comissão Avaliadora do Prêmio?,21345,"[22125, 12051, 5678, 5480, 15280, 6067, 16348, 12897, 9925, 19271]",inf,False
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"Qual é o procedimento para o cálculo da nota final de cada concorrente, envolvendo a tri-média e a exclusão de notas extremas?",11402,"[53072, 11402, 56669, 56062, 15971, 15800, 9260, 17158, 15134, 56661]",2.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Quais são os benefícios alcançados pelas unidades jurisdicionais que adotam o protocolo de petições intermediárias diretamente no cartório?,54293,"[54293, 52377, 40645, 60688, 60486, 28035, 26928, 21773, 27888, 21980]",1.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Quem assume a representação dos membros do Comitê quando estes estão ausentes ou impedidos legal ou regulamentarmente?,33289,"[46297, 44963, 33289, 46189, 46930, 11993, 46231, 16245, 11463, 60870]",3.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"Quais são as obrigações dos oficiais de registro civil de pessoas naturais do Brasil em relação à Central de Informações de Registro Civil das Pessoas Naturais (CRC), incluindo os prazos para comunicação de atos recentes e o tratamento de assentos lavrados anteriormente?",7259,"[34770, 44180, 34631, 34624, 29818, 44178, 44177, 42434, 42435, 34087]",inf,False
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"Quem é o responsável por manter as informações tratadas neste artigo atualizadas nos sistemas e cadastros eletrônicos, conforme o parágrafo 3º?",22512,"[22512, 39011, 40393, 49483, 17302, 37171, 58647, 59264, 58497, 40387]",1.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"O que impulsionou os Grupos de Trabalho a aprofundarem as discussões para a criação de uma proposta concreta de regulamentação da apreensão, do armazenamento e da destinação de criptoativos, com a definição de procedimentos?",14666,"[14666, 8505, 14668, 6228, 30299, 11577, 19470, 54735, 19469, 2896]",1.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Quem oferecerá a capacitação para o Poder Judiciário utilizar o instrumento do caput e quais instituições podem auxiliar nesse processo?,4153,"[4153, 210, 22376, 40583, 35961, 52484, 19227, 36181, 33188, 23469]",1.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,O que está sendo levado em consideração a respeito das investigações internas que correm nesta Corregedoria?,51003,"[50538, 291, 49608, 50588, 49792, 50314, 50056, 28037, 28035, 50628]",inf,False
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"Quais são os grupos e profissionais que podem participar dos encontros anuais promovidos pelo Fórum Nacional, de acordo com o Art. 12?",12502,"[54826, 47993, 43008, 41643, 3158, 9335, 3364, 3096, 17432, 9215]",inf,False
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"Sobre o que a decisão deste Conselho se manifesta, abordando o procedimento de execução de medidas de segurança e outras disposições?",51178,"[51178, 40210, 14653, 21982, 22193, 22276, 23470, 22468, 26929, 21667]",1.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"Qual o motivo da necessidade de regulamentar a lei mencionada especificamente quanto à divulgação da remuneração dos membros, servidores e colaboradores do Poder Judiciário?",48380,"[48380, 35769, 176, 35700, 35616, 96, 23121, 51294, 48214, 49800]",1.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"Qual a função dos Juízes Auxiliares na assessoria ao Corregedor Nacional de Justiça, abrangendo a subscrição de despachos, conforme o que dispõe o Conselho Nacional de Justiça?",19821,"[35380, 19821, 31140, 9847, 20016, 53376, 16219, 56853, 8094, 10095]",2.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Quando e de que forma será realizada a designação dos nomes dos magistrados e servidores que auxiliarão nos trabalhos de inspeção e assessoramento?,9551,"[9030, 16021, 3177, 2970, 2952, 15997, 9551, 9182, 16079, 2812]",7.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Qual o procedimento para a constituição da lista de nomes no primeiro escrutínio e o que acontece se a condição de maioria absoluta não for alcançada?,11407,"[56661, 5009, 11407, 53077, 11409, 53079, 56660, 5008, 1445, 53020]",3.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"O que o § 4º determina sobre a obrigatoriedade de acessibilidade em edificações, abrangendo construção, reforma, ampliação e mudança de uso?",39796,"[39796, 57333, 57336, 39784, 55417, 21463, 57335, 39783, 21912, 55416]",1.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"Quando um assento de casamento a ser trasladado se refere a um brasileiro naturalizado, qual documentação adicional é obrigatória?",48271,"[48271, 10157, 49918, 48254, 48259, 48261, 48284, 48270, 13251, 14148]",1.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Quais são as fontes de apoio que o Grupo de Trabalho poderá utilizar?,42268,"[40562, 53692, 53845, 6142, 54815, 44475, 43720, 53755, 12442, 2566]",inf,False
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"Quais são as condições e o prazo para que Juízes Auxiliares, servidores, colaboradores e colaboradores eventuais possam ter passagens emitidas com tarifa superior à estabelecida no § 1º?",49773,"[35774, 46613, 57469, 29653, 53611, 51561, 53598, 57109, 43836, 2462]",inf,False
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"De acordo com o § 2º, quais são os responsáveis por constituir os comitês referidos?",48127,"[48127, 51674, 12484, 13083, 57071, 26482, 24092, 30568, 23189, 12494]",1.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,As comarcas de Juazeiro do Norte e Sobral possuem varas exclusivas para execução penal e qual a implicação disso na competência criminal?,26376,"[26376, 26378, 33884, 40817, 42378, 7200, 18918, 19058, 29594, 29641]",1.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Quem pode solicitar a prorrogação do prazo previsto no caput e por quanto tempo?,25249,"[14997, 23515, 25780, 23550, 18987, 23823, 19357, 23869, 19281, 29282]",inf,False
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"Qual o prazo e a forma de interposição dos recursos especificados no inciso III deste artigo, após a divulgação referida no inciso II?",5698,"[12080, 5698, 43086, 40985, 43085, 35811, 59340, 2279, 42340, 32104]",2.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Quais elementos permitem a reunião e a integração de especialistas de várias localidades?,22310,"[22310, 26710, 57942, 6616, 19926, 3096, 3364, 3158, 9335, 26654]",1.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Quem foi nomeado Secretário-Geral do Fórum Nacional de Precatórios (Fonaprec) pela Portaria Nº 1 de 2020?,32185,"[32185, 34777, 5453, 2425, 48609, 17905, 20021, 14696, 36343, 7561]",1.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,O que a Resolução Nº 249 de 31/08/2018 altera?,36188,"[35796, 36328, 39483, 7572, 35805, 30058, 35986, 36188, 35850, 36020]",8.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Quais providências o Juízo competente deve adotar ao receber um pedido de declaração de ausência ou morte presumida de uma pessoa desaparecida?,282,"[58365, 58128, 16559, 10990, 16648, 32057, 32197, 50340, 11335, 36305]",inf,False
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"Qual é a exata referência textual para o parágrafo único, incisos I e II, do Ato Normativo nº 6/2023?",10041,"[10041, 16693, 10907, 53260, 35878, 11113, 9789, 36049, 36476, 9788]",1.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"Qual o assunto do ATO NORMATIVO 0000135-80.2016.2.00.0000, cujo requerente é a Corregedoria Nacional de Justiça?",40027,"[55077, 20120, 728, 27745, 34624, 6436, 34770, 33827, 3862, 35600]",inf,False
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"Após a assinatura de um contrato e antes de sua execução, quem é responsável por organizar a reunião para esclarecimento das obrigações contratuais e quais partes devem estar presentes?",49072,"[8501, 46772, 39980, 669, 3357, 19370, 14421, 40535, 40337, 37182]",inf,False
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Com qual periodicidade a Política de Segurança da Informação deve ser revisada?,39018,"[26418, 35686, 26313, 39813, 12853, 17272, 35863, 8015, 26354, 541]",inf,False
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Quem são os coordenadores e qual órgão secretariará o Grupo de Trabalho?,18003,"[33722, 35966, 54656, 51546, 17782, 847, 49026, 26059, 23461, 34699]",inf,False
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"Após receber a primeira notificação por e-mail ou malote digital, quais são as obrigações e opções do magistrado requerido em relação ao processo eletrônico e ao sistema PJe Push, e qual sua responsabilidade posterior?",7691,"[19241, 7691, 35336, 34344, 32586, 19133, 19948, 25174, 29954, 40786]",2.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"Qual é o prazo máximo para a conclusão do monitoramento, seleção e análise de operações ou propostas de operações que dependem de análise para comunicação à Unidade de Inteligência Financeira (UIF), e em quanto tempo a comunicação deve ser efetuada após essa conclusão?",13718,"[10439, 45711, 29831, 33836, 44485, 44201, 44533, 44686, 44585, 44704]",inf,False
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,A matéria já foi regulamentada por atos administrativos em todos os Tribunais?,59479,"[59479, 59696, 48141, 7754, 19229, 37051, 11574, 41519, 56114, 2203]",1.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,O que está sendo levado em consideração em relação à duração dos processos judiciais e administrativos?,21218,"[55281, 16989, 21479, 21218, 55827, 22545, 32365, 27766, 52769, 11199]",4.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"Qual é a situação atual da Resolução Nº 2 de 16/08/2005, que aprova o Regimento Interno do Conselho Nacional de Justiça?",60959,"[48030, 43318, 60959, 45090, 59852, 35922, 36094, 36520, 49999, 59661]",3.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"Quais requisitos a Portaria nº 49, de 30 de março de 2010, estabelece para a outorga do selo do Projeto Começar de Novo às instituições parceiras?",49040,"[44566, 46148, 46155, 46162, 46169, 46103, 45787, 45742, 45590, 45597]",inf,False
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Que informações um servidor deve atestar antes de desenvolver a instrutoria interna e onde o pagamento da Gratificação é incluído para os servidores do Quadro de Pessoal do Conselho Nacional de Justiça?,57463,"[57463, 59000, 57439, 57160, 58858, 57319, 38808, 54169, 40900, 43215]",1.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Qual foi o assunto do Ato Normativo 0007876-93.2024.2.00.0000?,9915,"[36658, 10768, 48078, 9193, 36520, 36094, 35922, 26835, 5541, 9745]",inf,False
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Qual é a consideração pertinente sobre o aprofundamento das diligências junto aos serviços extrajudiciais de Búzios e Cabo Frio?,53480,"[53480, 25514, 25610, 25012, 25258, 25364, 25590, 25497, 25720, 25309]",1.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Qual é o dever da Corregedoria Nacional de Justiça no que diz respeito ao aprimoramento dos serviços judiciários e quais entidades e serviços ela supervisiona?,16431,"[25048, 25011, 20195, 25475, 25066, 20684, 25134, 25406, 25423, 25441]",inf,False
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Qual princípio é considerado fundamental para a Administração Pública?,39853,"[39853, 22329, 75, 495, 8880, 8835, 26828, 35764, 39999, 56168]",1.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"Quais são as cautelas essenciais para garantir a privacidade de um preso durante sua oitiva por videoconferência, visando prevenir abusos ou constrangimentos ilegais?",27443,"[26641, 27443, 27209, 26572, 11375, 27210, 36159, 36205, 52589, 27452]",2.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"Conforme o § 7º, o que é considerado um evento?",37359,"[24441, 52805, 29927, 16167, 58728, 47478, 46596, 42034, 51990, 37515]",inf,False
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"Qual o prazo para a elaboração e disponibilização pública do Manual sobre Escritórios Sociais pelo Departamento de Monitoramento e Fiscalização do CNJ, e quais informações este documento deverá conter?",32343,"[46690, 30137, 45703, 35508, 47710, 47568, 33236, 2254, 17306, 55135]",inf,False
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Quais são as condições necessárias para que as hipóteses de adoecimento mental sejam expressamente incorporadas nas condições especiais de trabalho?,5071,"[26773, 2887, 5071, 26780, 5075, 26777, 20385, 53018, 41115, 486]",3.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"Qual era o objetivo principal da Resolução Nº 330 de 26/08/2020, publicada pelo CNJ, e qual seu status atual?",27173,"[30115, 26986, 36043, 27035, 29636, 26697, 27465, 28533, 27713, 36470]",inf,False
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,O que a Portaria Nº 342 de 08/10/2024 modifica?,6234,"[24027, 28889, 20331, 28916, 25233, 31052, 28861, 20239, 19537, 28866]",inf,False
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Com que frequência as armas devem ser remetidas ao comando militar?,50155,"[50155, 50150, 50154, 50142, 50148, 44818, 44813, 44807, 50144, 55506]",1.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"Como são cadastrados os problemas de âmbito nacional e as soluções de inovação pelos tribunais e qual o processo para seu encaminhamento ao Conaje, caso exijam atuação institucional nacional?",26494,"[10943, 26494, 54854, 54280, 1737, 54733, 52658, 38404, 42313, 39671]",2.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,O que o Conselho Nacional de Justiça levou em consideração antes de sua resolução?,55588,"[59721, 60033, 40296, 42803, 49258, 25155, 42612, 57344, 25947, 26035]",inf,False
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Quais são as principais considerações do Poder Judiciário sobre os jurados e o Conselho de Sentença?,34442,"[47859, 48852, 20220, 30595, 19314, 23599, 33093, 27917, 22571, 29992]",inf,False
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Como é regulamentada a prestação de serviços a terceiros que utilizam dados da CENPROT?,33934,"[26395, 19066, 4645, 21564, 4632, 32547, 14439, 33885, 42154, 19072]",inf,False
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Quais são as atribuições do Conselho Nacional de Justiça (CNJ) relacionadas à celeridade dos processos judiciais e à modernização do Poder Judiciário?,33203,"[36954, 33591, 4505, 29992, 30581, 22571, 27971, 30415, 27847, 27676]",inf,False
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Qual a base ou premissa referente à documentação produzida pelo CGCN?,28215,"[28215, 39309, 42173, 28296, 40984, 46793, 27457, 39704, 1492, 13851]",1.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"Em relação aos feriados locais, qual a situação de uma instituição responsável que não consegue cumprir uma ordem judicial por possuir representação apenas no local do feriado?",10552,"[31235, 23930, 10346, 10612, 10671, 3816, 10552, 52617, 55616, 54968]",7.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"Qual a finalidade da Portaria Nº 18, datada de 10 de abril de 2018?",38147,"[31307, 38069, 38052, 35473, 37896, 36072, 38034, 38011, 27280, 37459]",inf,False
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Quais são os pontos considerados em relação à organização do Fórum Nacional e à previsão de instalação de comitês executivos?,28741,"[53320, 28741, 33540, 53398, 46506, 43998, 42789, 36576, 38414, 41244]",2.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Quais são as condições para formalizar um Termo de Ajustamento de Conduta (TAC) durante a apuração de infrações disciplinares?,37284,"[23097, 29100, 37276, 37285, 29109, 58612, 7777, 2896, 10956, 37277]",inf,False
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Quem pode instituir Grupos Gestores para gerenciar a numeração única de processos no Poder Judiciário e quais são as opções para a delegação dessas responsabilidades?,58305,"[58305, 59098, 59356, 5131, 724, 59097, 59355, 11440, 36954, 7200]",1.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,O que está sendo considerado referente ao Processo SEI nº 00020/2024?,8396,"[9870, 9502, 8396, 8347, 7746, 8351, 8379, 9485, 9842, 9816]",3.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"É permitido que o prazo fixado no caput seja ampliado ou reduzido, e sob qual condição?",19357,"[23823, 29282, 19357, 18987, 23550, 25780, 23869, 23515, 19281, 12805]",3.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"Considerando o estágio atual dos feitos selecionados, qual será o nível de atuação do Observatório e qual inciso estabelece a forma dessa atuação?",10443,"[10443, 10441, 10445, 38103, 15039, 34271, 30896, 22016, 21876, 5427]",1.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"O que está sendo considerado a respeito da Estratégia Nacional de Tecnologia da Informação e Comunicação do Poder Judiciário (ENTIC-JUD) para o período de 2021 a 2026, e sobre sua instituição?",17355,"[445, 18321, 20738, 17355, 17538, 3889, 21787, 22077, 23682, 24781]",4.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Qual a redação do § 2º que aborda as iniciativas relacionadas às categorias previstas nos incisos I e II?,1579,"[1579, 7024, 12976, 12969, 1573, 7018, 18425, 18223, 48153, 27801]",1.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Que portaria a Portaria Nº 151 de 26/05/2021 modifica?,23307,"[23364, 24991, 23439, 23307, 24673, 25233, 44876, 31222, 25467, 51012]",4.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Quais as considerações que justificam a promoção da restauração de livros extraviados ou danificados para a correta prestação do serviço extrajudicial de notas e de registro?,49354,"[49354, 47564, 36914, 42402, 30315, 49363, 47702, 42454, 1306, 3661]",1.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Qual é o nome completo e a sigla do departamento criado para monitorar e fiscalizar o sistema carcerário e o de execução de medidas socioeducativas?,53266,"[30714, 52213, 53570, 52131, 22431, 51313, 41330, 53577, 49006, 51111]",inf,False
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Quando a validação semântica é realizada e o que acontece com os registros inválidos caso sejam detectados erros?,10547,"[10547, 10607, 10666, 10341, 3811, 10606, 10665, 10546, 3810, 10340]",1.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Qual a responsabilidade dos tribunais em relação aos serviços de Tecnologia da Informação e Comunicação (TIC) para a prestação jurisdicional?,41655,"[41655, 24418, 22409, 55661, 55625, 47812, 23443, 22944, 25813, 16366]",1.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"Quem pode prorrogar os trabalhos e quais são os direitos a diárias e passagens dos integrantes da equipe, de acordo com o Artigo 4º?",53288,"[51469, 52022, 51948, 51875, 51854, 53582, 52163, 52107, 52008, 51905]",inf,False
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Em qual artigo da Constituição Federal de 1988 estão previstos os direitos das crianças e adolescentes?,43749,"[43749, 27182, 47922, 18258, 57697, 18196, 18948, 39780, 40628, 55413]",1.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"Qual é o percentual do valor efetivamente pago pelo beneficiário que será ressarcido como auxílio-saúde, e quais as condições para a validade do benefício e para a operadora de saúde contratada para fins de ressarcimento?",24600,"[40992, 59516, 59383, 24600, 51591, 49820, 49812, 51583, 40981, 24582]",4.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,"Que tipo de poder legal possui o que foi disposto pelo Conselho Nacional de Justiça e qual a sua fundamentação normativa, conforme o texto?",57645,"[42453, 42423, 41015, 40728, 53975, 57637, 57645, 23779, 24066, 23826]",7.0,True
labse_structured,Modelo: LaBSE | Estratégia: Estruturada,Qual comitê teve sua composição alterada pela Portaria Nº 293 de 01/09/2022?,18280,"[18280, 22873, 48309, 6666, 5417, 18265, 20331, 22336, 22481, 12583]",1.0,True
labse_recursive,Modelo: LaBSE | Estratégia: Recursiva,Qual é o assunto da nova Seção V que será incluída no Capítulo II do Livro IV da Parte Geral do Código Nacional de Normas da Corregedoria Nacional de Justiça – Foro Extrajudicial (CNN/CN/CNJ-Extra)?,16845,"[1049, 17127, 16877, 17087, 16845, 17068, 9289, 1448, 1220, 9601]",5.0,True
labse_recursive,Modelo: LaBSE | Estratégia: Recursiva,"Quais são as responsabilidades de acompanhamento, avaliação e desenvolvimento de ações em relação a licenças médicas, ausências por saúde, retorno ao trabalho, assédio e gestão de diversidade?",90362,"[64004, 90353, 90341, 38212, 90347, 67869, 67885, 55191, 30940, 11354]",inf,False
labse_recursive,Modelo: LaBSE | Estratégia: Recursiva,Qual o motivo da solicitação de revisão do Edital do Concurso de ingresso nas serventias extrajudiciais do TJPA (2006/2007) no Procedimento de Controle Administrativo nº 600?,128122,"[128247, 117730, 130688, 128468, 127026, 128814, 127401, 129166, 71630, 127986]",inf,False
labse_recursive,Modelo: LaBSE | Estratégia: Recursiva,Quem são os requerentes nos Pedidos de Providências que têm Washington Luiz Damasceno Freitas como requerido?,61156,"[38740, 42927, 77620, 72097, 71373, 78377, 95175, 107139, 106923, 95195]",inf,False
labse_recursive,Modelo: LaBSE | Estratégia: Recursiva,Qual é o assunto abordado no Recurso Administrativo do PCA nº 0001106-02.2015.2.00.0000?,59265,"[129487, 54744, 86601, 63121, 129950, 129786, 131057, 28017, 16244, 60721]",inf,False
labse_recursive,Modelo: LaBSE | Estratégia: Recursiva,Qual é o assunto principal do Procedimento de Controle Administrativo nº 0003095-48.2012.2.00.0000?,97109,"[81827, 81811, 81373, 81362, 86601, 25075, 129487, 86685, 101988, 81821]",inf,False
labse_recursive,Modelo: LaBSE | Estratégia: Recursiva,Quem é responsável pela coordenação ou colaboração em projetos de difusão cultural e direitos humanos?,15822,"[15822, 30940, 30133, 90877, 43900, 7615, 89801, 24556, 33817, 44795]",1.0,True
labse_recursive,Modelo: LaBSE | Estratégia: Recursiva,"Conforme o Art. 7º, quais atalhos cada órgão do Poder Judiciário deve disponibilizar em seu sítio eletrônico oficial e qual a possibilidade do CNJ em relação a esses acessos?",65476,"[65476, 65477, 26704, 107, 65461, 31546, 92216, 31315, 127874, 127490]",1.0,True
